,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
198,14105,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,2013.0,Action,D3Publisher,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
199,10435,Adventure Time: Finn & Jake Investigations,PS3,2015.0,Action,Little Orbit,1.087976995,2.340739963,1.268634545,1.087976995,5.685570782
200,10884,Adventure Time: Finn & Jake Investigations,X360,2015.0,Action,Little Orbit,1.087976995,2.186589283,1.268362969,0.394829814,4.774714102
201,11185,Adventure Time: Finn & Jake Investigations,PS4,2015.0,Action,Little Orbit,1.493442103,1.781124175,2.680314134,0.394829814,6.536879571
202,11780,Adventure Time: Finn & Jake Investigations,3DS,2015.0,Action,Little Orbit,1.087976995,2.004267726,1.831396876,0.394829814,5.188713497
203,12885,Adventure Time: Finn & Jake Investigations,WiiU,2015.0,Action,Little Orbit,1.493442103,1.087976995,3.018116879,0.394829814,6.080344344
204,13126,Adventure Time: Finn & Jake Investigations,XOne,2015.0,Action,Little Orbit,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
205,15911,Adventure Time: The Secret of the Nameless,3DS,2014.0,Adventure,Little Orbit,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
206,16204,Adventure Time: The Secret of the Nameless,X360,2014.0,Adventure,Little Orbit,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
207,11205,Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,Little Orbit,3.390562088,2.474271356,3.162948926,0.394829814,9.619409492
208,11432,Adventure Time: The Secret of the Nameless Kingdom,3DS,2014.0,Action,Little Orbit,3.873984644,2.340739963,4.109450865,1.007290504,11.47575284
209,12638,Adventures of Lolo,NES,1989.0,Puzzle,HAL Laboratory,2.186589283,0.9292098136,2.044206162,0.5958424965,5.790349228
210,3046,Adventures of Tron,2600,1981.0,Action,Mattel Interactive,4.53796454,1.493442103,4.519141519,0.394829814,11.78820695
211,9653,Adventures to Go!,PSP,2008.0,Role-Playing,Zushi Games,2.697414907,1.455772413,0.394829814,0.394829814,5.0252666
212,15716,Aedis Eclipse: Generation of Chaos,PSP,2006.0,Role-Playing,Idea Factory,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
213,14075,Aegis of Earth: Protonovus Assault,PSV,2016.0,Action,PQube,1.087976995,0.394829814,1.831349043,0.394829814,3.678672663
214,14721,Aegis of Earth: Protonovus Assault,PS3,2016.0,Action,PQube,0.394829814,0.394829814,2.20747993,0.4225557012,3.66346124
215,15169,Aegis of Earth: Protonovus Assault,PS4,2016.0,Action,PQube,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
216,13720,Aeon Flux,PS2,2005.0,Action,THQ,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
217,16104,Aeon Flux,XB,2005.0,Action,THQ,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
218,11826,Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
219,11983,Aero Gauge,N64,1997.0,Racing,ASCII Entertainment,2.186589283,0.394829814,2.350445531,0.394829814,5.453809896
220,7863,AeroFighters Assault,N64,1997.0,Action,Video System,3.102880015,1.781124175,2.139081095,1.039456692,7.956044827
221,7316,Afrika,PS3,2008.0,Adventure,Unknown,2.879736464,1.420085708,2.474271356,0.394829814,7.186851585
222,6944,Afro Samurai,X360,2009.0,Action,Atari,3.167418536,2.004267726,1.817462438,1.087976995,7.856550559
223,7601,Afro Samurai,PS3,2009.0,Action,Atari,2.879736464,2.004267726,2.318010638,1.493442103,8.662652239
224,9681,After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,3.12151224,2.697414907,2.530197645,1.493442103,9.855205446
225,11763,Again,DS,2009.0,Adventure,Ackkstudios,2.340739963,1.434256499,3.192606542,0.4710760039,7.475229935
226,16249,Agarest Senki: Re-appearance,PS3,,Role-Playing,Idea Factory,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
227,10978,Agassi Tennis Generation,PS2,2003.0,Sports,DreamCatcher Interactive,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
228,11604,Agatha Christie: And Then There Were None,Wii,2008.0,Adventure,The Adventure Company,2.186589283,0.394829814,2.350445531,0.394829814,5.453809896
229,15614,Agatha Christie: Death on the Nile,PC,2008.0,Adventure,Big Fish Games,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
230,11030,Agatha Christie: Evil Under the Sun,Wii,2008.0,Adventure,The Adventure Company,2.340739963,1.087976995,3.289260713,0.394829814,7.368438787
231,16482,Agatha Christie: Peril at End House,PC,2009.0,Adventure,JoWood Productions,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
232,10446,Agatha Christie: The ABC Murders,DS,2009.0,Adventure,JoWood Productions,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
233,15473,Agatha Christie: The ABC Murders,PC,2016.0,Adventure,Microids,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
234,15484,Agatha Christie's The ABC Murders,PS4,2016.0,Adventure,Microids,0.394829814,0.394829814,2.20747993,0.4225557012,3.66346124
235,14656,Age of Conan: Rise of the Godslayer,PC,2010.0,Role-Playing,Funcom,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
236,10693,Age of Empires II: The Age of Kings,PC,1999.0,Strategy,Microsoft Game Studios,0.394829814,2.474271356,2.387671775,1.087976995,7.021724563
237,4928,Age of Empires III,PC,2005.0,Strategy,Microsoft Game Studios,3.380556556,3.860565717,3.114173798,2.340739963,12.82480156
238,8296,Age of Empires III: Complete Collection,PC,2009.0,Strategy,Microsoft Game Studios,0.394829814,2.879736464,2.493728679,1.493442103,7.741924013
239,14828,Age of Empires III: Gold Edition,PC,2007.0,Strategy,Microsoft Game Studios,1.763103237,1.087976995,3.594306252,0.394829814,7.246225377
240,12179,Age of Empires III: The Asian Dynasties,PC,2007.0,Strategy,Microsoft Game Studios,2.815329224,2.004267726,3.650810534,0.394829814,8.862559084
241,12362,Age of Empires Online,PC,2011.0,Strategy,Microsoft Game Studios,0.394829814,1.781124175,2.663802942,0.394829814,5.432821937
242,9057,Age of Empires: Collector's Edition,PC,2000.0,Strategy,Ubisoft,1.087976995,2.697414907,1.404829773,1.087976995,6.538976184
243,7231,Age of Empires: Mythologies,DS,2008.0,Strategy,THQ,3.228043158,1.493442103,2.881396462,1.087976995,8.770205409
244,7030,Age of Empires: The Age of Kings,DS,2006.0,Strategy,THQ,3.339268793,1.087976995,3.022627308,1.087976995,8.514405143
245,11149,Age of Mythology,PC,2002.0,Strategy,Microsoft Game Studios,1.087976995,2.186589283,1.268362969,0.394829814,4.774714102
246,14003,Age of Mythology: The Titans,PC,2003.0,Strategy,Microsoft Game Studios,0.394829814,1.087976995,2.599139635,0.394829814,4.627408056
247,5329,Aggressive Inline,PS2,2002.0,Sports,Acclaim Entertainment,3.228043158,2.959779171,3.778626877,1.781124175,11.77394955
248,12284,Aggressive Inline,XB,2002.0,Sports,Acclaim Entertainment,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
249,12730,Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
250,9209,Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,2.474271356,2.004267726,0.8919466544,0.394829814,5.646978971
251,11261,Aibou DS,DS,2009.0,Adventure,Tecmo Koei,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
252,10634,Aidyn Chronicles: The First Mage,N64,2001.0,Role-Playing,THQ,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
253,6462,Aikatsu! 2-nin no My Princess,3DS,2013.0,Action,Namco Bandai Games,1.850291603,1.183725141,3.652926352,0.7067460454,7.301000702
254,9634,Aikatsu! 365 Idol Days,3DS,2014.0,Adventure,Namco Bandai Games,1.123291024,0.9701419742,2.959779171,0.394829814,5.666505858
255,7720,Aikatsu! Cinderella Lesson,3DS,2012.0,Role-Playing,Namco Bandai Games,2.331543252,1.087976995,3.390562088,0.394829814,7.460431374
256,11775,Aikatsu! My No.1 Stage!,3DS,2015.0,Misc,Namco Bandai Games,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
257,14029,Ailu de Puzzle,PSP,2012.0,Action,Capcom,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
258,15464,AIR,PSP,2007.0,Adventure,Prototype,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
259,952,Air Combat,PS,1995.0,Simulation,Sony Computer Entertainment,4.916618391,3.891337375,4.346073533,2.004267726,15.15829703
260,12963,Air Conflicts: Aces of World War II,PSP,2009.0,Simulation,Graffiti,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
261,7776,Air Conflicts: Secret Wars,PS3,2011.0,Simulation,bitComposer Games,2.697414907,2.186589283,0.4641445321,1.493442103,6.843209224
262,11304,Air Conflicts: Secret Wars,X360,2011.0,Simulation,bitComposer Games,2.186589283,1.087976995,3.409088576,0.394829814,7.359902447
263,14788,Air Conflicts: Secret Wars,PC,2011.0,Simulation,bitComposer Games,1.763103237,1.087976995,3.594306252,0.394829814,7.246225377
264,2666,Air Raid,2600,1981.0,Action,Men-A-Vision,4.671495933,1.781124175,4.480016822,0.394829814,12.19937811
265,13007,Air Traffic Chaos,DS,2007.0,Simulation,Ertain,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
266,2115,Air-Sea Battle,2600,,Shooter,Atari,4.905689321,2.186589283,4.622424249,0.394829814,13.23856486
267,7056,Airblade,PS2,2001.0,Sports,Sony Computer Entertainment,2.792725087,2.592054391,1.440483189,1.493442103,8.363112902
268,9889,Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,2.186589283,2.004267726,2.353443551,1.087976995,7.59947855
269,8045,AirForce Delta Storm,XB,2001.0,Shooter,Konami Digital Entertainment,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
270,15012,AirForce Delta Storm,GBA,2002.0,Shooter,Konami Digital Entertainment,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
271,10146,AirForce Delta Strike,PS2,2004.0,Simulation,Konami Digital Entertainment,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
272,15654,Airline Tycoon,PC,2000.0,Simulation,Interplay,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
273,12828,Airline Tycoon 2,PC,2011.0,Simulation,Kalypso Media,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
274,4969,Airlock,2600,1981.0,Action,Data Age,3.978348752,1.087976995,3.42362184,1.493442103,10.25192804
275,15347,Airport Simulator,PC,2011.0,Simulation,Unknown,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
276,14397,Airship Q,PSV,2015.0,Platform,Cygames,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
277,12302,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,2008.0,Adventure,Marvelous Interactive,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
278,15198,Akai Ito DS,DS,2008.0,Adventure,Alchemist,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
279,12440,Akai Katana Shin,X360,2011.0,Shooter,Cave,1.781124175,0.4387743056,0.394829814,0.4017612858,3.196365649
280,14709,Akane Iro ni Somaru Saka Parallel,PS2,2008.0,Adventure,GN Software,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
281,16385,Akatsuki no Amaneka to Aoi Kyojin,PSP,2010.0,Strategy,CyberFront,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
282,16428,Akatsuki no Goei Trinity,PSP,2012.0,Adventure,5pb,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
283,16524,Akatsuki no Goei Trinity,PS3,2012.0,Adventure,5pb,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
284,7065,AKB1/149: Love Election,PSP,2012.0,Adventure,Namco Bandai Games,0.6681695456,1.436738751,3.53032403,0.6027739683,5.659361006
285,11500,AKB1/149: Love Election,PS3,2013.0,Adventure,Namco Bandai Games,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
286,11745,AKB1/149: Love Election,PSV,2012.0,Adventure,Namco Bandai Games,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
287,4827,AKB1/48: Idol to Guam de Koishitara...,PSP,2011.0,Misc,Namco Bandai Games,4.034393043,1.512413303,4.083709268,1.493442103,11.00253866
288,16201,AKB1/48: Idol to Guam de Koishitara...,X360,,Misc,,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
289,4754,AKB1/48: Idol to Koishitara...,PSP,2010.0,Misc,Namco Bandai Games,4.058347512,1.526276246,4.108401881,1.493442103,11.06648442
290,10244,AKB48+Me,3DS,2012.0,Action,Unknown,1.535168133,0.5473221938,2.792725087,0.394829814,5.227174691
291,9131,Akiba's Trip,PSP,2011.0,Adventure,Acquire,2.076954756,1.493442103,3.033887144,0.394829814,7.03416282
292,11510,Akiba's Trip Plus,PSP,2012.0,Adventure,Acquire,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
293,7338,Akiba's Trip: Undead & Undressed,PSV,2013.0,Action,Nippon Ichi Software,2.592054391,1.087976995,2.474271356,1.493442103,7.647744844
294,10100,Akiba's Trip: Undead & Undressed,PS4,2014.0,Action,Acquire,2.474271356,1.638111461,0.394829814,1.087976995,6.033310117
295,10292,Akiba's Trip: Undead & Undressed,PS3,2013.0,Action,Nippon Ichi Software,2.004267726,0.394829814,1.781124175,0.394829814,4.57505153
296,13784,Akko ni Omakase! Brain Shock,DS,2006.0,Misc,Taito,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
297,9878,Akuji the Heartless,PS,1998.0,Platform,Eidos Interactive,2.340739963,1.781124175,2.023650769,0.394829814,6.53057585
298,16431,Aladdin Magic Racer,Wii,2011.0,Racing,Big Ben Interactive,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
299,1444,Alan Wake,X360,2010.0,Action,Microsoft Game Studios,4.584484556,4.326655447,2.004267726,2.959779171,13.8751869
300,12110,Alan Wake,PC,2012.0,Action,Nordic Games,2.872173027,2.186589283,2.943189421,0.394829814,8.29291698
301,12131,Alex Rider: Stormbreaker,DS,,Action,THQ,2.186589283,0.9292098136,2.044206162,0.5958424965,5.790349228
302,11917,Alexi Lalas International Soccer,PS,1998.0,Sports,Take-Two Interactive,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
303,16062,Alfa Romeo Racing Italiano,PS2,2005.0,Racing,Black Bean Games,0.394829814,0.394829814,2.20747993,0.4225557012,3.66346124
304,14435,Alia's Carnival! Sacrament,PSV,2015.0,Adventure,dramatic create,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
305,10246,Alias,PS2,2004.0,Action,Acclaim Entertainment,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
306,13106,Alias,XB,2004.0,Action,Acclaim Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
307,3800,Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,3.69066668,3.439352252,3.58624652,2.004267726,12.83391079
308,3984,Alice in Wonderland,DS,2010.0,Adventure,Disney Interactive Studios,3.69066668,3.285201572,3.518157421,2.004267726,12.63331991
309,3352,Alice: Madness Returns,PS3,2011.0,Adventure,Electronic Arts,3.485872267,3.613705639,1.781124175,2.592054391,11.47275647
310,3956,Alice: Madness Returns,X360,2011.0,Adventure,Electronic Arts,3.69066668,3.102880015,1.781124175,1.781124175,10.35579505
311,9789,Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,2.901173759,2.697414907,1.819363402,1.087976995,8.405743357
312,2598,Alien,2600,1981.0,Action,20th Century Fox Video Games,4.698894907,1.781124175,4.480016822,0.394829814,12.28710144
313,14812,Alien Breed Trilogy,X360,2011.0,Shooter,Mastertronic,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
314,10629,Alien Hominid,PS2,2004.0,Shooter,Zoo Digital Publishing,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
315,10913,Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
316,10905,Alien Monster Bowling League,Wii,2009.0,Sports,Destineer,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
317,8478,Alien Resurrection,PS,2000.0,Shooter,Fox Interactive,2.592054391,2.186589283,1.927245197,0.394829814,7.187649552
318,11597,Alien Syndrome,PSP,2007.0,Role-Playing,Sega,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
319,12363,Alien Syndrome,Wii,2007.0,Role-Playing,Sega,2.186589283,0.9292098136,2.044206162,0.5958424965,5.790349228
320,4150,Alien Trilogy,PS,1996.0,Shooter,Acclaim Entertainment,3.572883644,3.167418536,1.781124175,1.493442103,10.01486846
321,1814,Alien: Isolation,PS4,2014.0,Shooter,Sega,3.921190339,4.420181505,1.781124175,3.339268793,13.46176481
322,3997,Alien: Isolation,XOne,2014.0,Shooter,Sega,3.485872267,3.572883644,2.985013924,1.781124175,11.88954663
323,5089,Alien: Isolation,PS3,2014.0,Shooter,Sega,2.879736464,3.339268793,2.467591185,2.340739963,11.07093819
324,5829,Alien: Isolation,X360,2014.0,Shooter,Sega,3.102880015,2.959779171,2.517724182,1.493442103,10.09253275
325,8962,Alien: Isolation,PC,2014.0,Shooter,Sega,3.963418188,2.959779171,3.641593709,0.394829814,11.44611666
326,5383,Alien's Return,2600,1982.0,Action,ITT Family Games,3.860565717,1.087976995,3.618212773,1.493442103,10.2156637
327,14107,Alienators: Evolution Continues,GBA,2001.0,Action,Activision,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
328,11637,Aliens in the Attic,Wii,2009.0,Action,Playlogic Game Factory,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
329,12965,Aliens in the Attic,DS,2009.0,Action,Playlogic Game Factory,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
330,7820,Aliens versus Predator: Extinction,PS2,2003.0,Strategy,Electronic Arts,2.592054391,2.340739963,2.302032059,1.087976995,8.456194157
331,11338,Aliens versus Predator: Extinction,XB,2003.0,Strategy,Electronic Arts,2.186589283,1.087976995,1.941165868,0.5542536656,5.745234095
332,1941,Aliens vs Predator,X360,2010.0,Shooter,Sega,4.402162999,4.083709268,1.169737972,2.792725087,12.36669065
333,1970,Aliens vs Predator,PS3,2010.0,Shooter,Sega,4.108401881,4.244977416,1.253767618,3.285201572,12.75901129
334,7763,Aliens vs Predator,PC,2010.0,Shooter,Sega,4.266232936,3.228043158,2.563985681,1.087976995,11.00501723
335,7203,Aliens vs Predator: Requiem,PSP,2007.0,Action,Vivendi Games,1.493442103,2.879736464,3.245489411,2.340739963,10.76133687
336,2574,Aliens: Colonial Marines,X360,2013.0,Shooter,Sega,3.978348752,4.005747727,3.063817435,2.340739963,13.49583051
337,3141,Aliens: Colonial Marines,PS3,2013.0,Shooter,Sega,3.390562088,3.828817018,0.429487173,2.959779171,10.75357211
338,8116,Aliens: Colonial Marines,PC,2013.0,Shooter,Sega,2.697414907,2.186589283,0.4196788805,1.087976995,6.413205747
339,8131,Aliens: Infestation,DS,2011.0,Action,Sega,2.697414907,2.186589283,0.4196788805,1.087976995,6.413205747
340,8164,All Grown Up! Express Yourself,GBA,2004.0,Misc,THQ,2.959779171,2.004267726,3.741516383,0.4416511263,9.118054792
341,6851,All Grown Up!: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,3.228043158,2.186589283,3.373267144,0.6604571783,9.783891147
342,8811,All Japan Pro Wrestling featuring Virtua,SAT,1997.0,Fighting,Sega,1.354020486,1.097264128,3.102880015,0.394829814,6.130003338
343,9722,All Kamen Rider: Rider Generation,DS,2011.0,Action,Namco Bandai Games,1.597925744,0.9256763226,2.879736464,0.394829814,5.838466358
344,10591,All Kamen Rider: Rider Generation 2,DS,2012.0,Action,Namco Bandai Games,0.4543347781,1.364384154,2.697414907,0.4017612858,4.956248564
345,12636,All Kamen Rider: Rider Generation 2,PSP,2012.0,Action,Namco Bandai Games,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
346,13833,All Points Bulletin,PC,2010.0,Role-Playing,Electronic Arts,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
347,2580,All Star Cheer Squad,Wii,2008.0,Sports,THQ,4.15602993,3.762125644,2.555788485,2.474271356,12.98671634
348,6106,All Star Cheer Squad,DS,2008.0,Sports,THQ,3.652926352,1.152194742,3.717404123,1.087976995,9.726247379
349,9427,All Star Cheer Squad 2,Wii,2009.0,Sports,THQ,2.879736464,1.493442103,2.583396118,0.394829814,7.260948784
350,7120,All Star Karate,Wii,2010.0,Action,THQ,3.033887144,2.340739963,2.284069373,1.087976995,8.748641009
351,7570,All Star Pro-Wrestling,PS2,2000.0,Fighting,SquareSoft,2.331543252,1.087976995,3.390562088,0.394829814,7.460431374
